filename,scene_label,identifier,source_label
audio/bus-prague-1120-43516-a.wav,bus,prague-1120,a
audio/bus-lyon-1073-43518-a.wav,bus,lyon-1073,a
audio/bus-prague-1120-43520-a.wav,bus,prague-1120,a
audio/bus-lisbon-1059-43536-a.wav,bus,lisbon-1059,a
audio/bus-lyon-1159-43539-a.wav,bus,lyon-1159,a
audio/bus-lisbon-1140-43556-a.wav,bus,lisbon-1140,a
audio/bus-prague-1120-43558-a.wav,bus,prague-1120,a
audio/bus-lisbon-1059-43565-a.wav,bus,lisbon-1059,a
audio/bus-lisbon-1070-43623-a.wav,bus,lisbon-1070,a
audio/bus-lyon-1073-43630-a.wav,bus,lyon-1073,a
audio/bus-lyon-1073-43638-a.wav,bus,lyon-1073,a
audio/bus-lisbon-1123-43648-a.wav,bus,lisbon-1123,a
audio/bus-lisbon-1070-43692-a.wav,bus,lisbon-1070,a
audio/bus-prague-1090-43720-a.wav,bus,prague-1090,a
audio/bus-lyon-1073-43725-a.wav,bus,lyon-1073,a
audio/bus-lyon-1159-43767-a.wav,bus,lyon-1159,a
audio/bus-lyon-1124-43771-a.wav,bus,lyon-1124,a
audio/bus-lisbon-1140-43779-a.wav,bus,lisbon-1140,a
audio/bus-prague-1090-43780-a.wav,bus,prague-1090,a
audio/bus-lyon-1124-43802-a.wav,bus,lyon-1124,a
audio/bus-lyon-1073-43808-a.wav,bus,lyon-1073,a
audio/bus-prague-1147-43811-a.wav,bus,prague-1147,a
audio/bus-lyon-1124-43829-a.wav,bus,lyon-1124,a
audio/bus-lisbon-1106-43861-a.wav,bus,lisbon-1106,a
audio/bus-prague-1120-43871-a.wav,bus,prague-1120,a
audio/bus-prague-1030-43881-a.wav,bus,prague-1030,a
audio/bus-prague-1120-43895-a.wav,bus,prague-1120,a
audio/bus-lyon-1073-43902-a.wav,bus,lyon-1073,a
audio/bus-lyon-1124-43910-a.wav,bus,lyon-1124,a
audio/bus-prague-1090-43926-a.wav,bus,prague-1090,a
audio/bus-prague-1030-43940-a.wav,bus,prague-1030,a
audio/bus-lyon-1073-43946-a.wav,bus,lyon-1073,a
audio/bus-lyon-1073-43978-a.wav,bus,lyon-1073,a
audio/bus-prague-1030-44021-a.wav,bus,prague-1030,a
audio/bus-lisbon-1140-44036-a.wav,bus,lisbon-1140,a
audio/bus-lisbon-1140-44041-a.wav,bus,lisbon-1140,a
audio/bus-lisbon-1059-44054-a.wav,bus,lisbon-1059,a
audio/bus-lisbon-1140-44076-a.wav,bus,lisbon-1140,a
audio/bus-prague-1147-44077-a.wav,bus,prague-1147,a
audio/bus-barcelona-15-599-a.wav,bus,barcelona-15,a
audio/bus-barcelona-15-600-a.wav,bus,barcelona-15,a
audio/bus-barcelona-15-601-a.wav,bus,barcelona-15,a
audio/bus-barcelona-15-602-a.wav,bus,barcelona-15,a
audio/bus-barcelona-15-603-a.wav,bus,barcelona-15,a
audio/bus-barcelona-15-604-a.wav,bus,barcelona-15,a
audio/bus-barcelona-15-605-a.wav,bus,barcelona-15,a
audio/bus-barcelona-15-606-a.wav,bus,barcelona-15,a
audio/bus-barcelona-15-607-a.wav,bus,barcelona-15,a
audio/bus-barcelona-15-608-a.wav,bus,barcelona-15,a
audio/bus-barcelona-15-609-a.wav,bus,barcelona-15,a
audio/bus-barcelona-15-610-a.wav,bus,barcelona-15,a
audio/bus-barcelona-15-611-a.wav,bus,barcelona-15,a
audio/bus-barcelona-15-612-a.wav,bus,barcelona-15,a
audio/bus-barcelona-15-613-a.wav,bus,barcelona-15,a
audio/bus-barcelona-15-614-a.wav,bus,barcelona-15,a
audio/bus-barcelona-15-615-a.wav,bus,barcelona-15,a
audio/bus-barcelona-15-616-a.wav,bus,barcelona-15,a
audio/bus-barcelona-15-617-a.wav,bus,barcelona-15,a
audio/bus-barcelona-15-618-a.wav,bus,barcelona-15,a
audio/bus-barcelona-15-619-a.wav,bus,barcelona-15,a
audio/bus-barcelona-15-620-a.wav,bus,barcelona-15,a
audio/bus-barcelona-15-621-a.wav,bus,barcelona-15,a
audio/bus-barcelona-15-622-a.wav,bus,barcelona-15,a
audio/bus-barcelona-15-623-a.wav,bus,barcelona-15,a
audio/bus-barcelona-15-624-a.wav,bus,barcelona-15,a
audio/bus-barcelona-15-625-a.wav,bus,barcelona-15,a
audio/bus-barcelona-15-626-a.wav,bus,barcelona-15,a
audio/bus-barcelona-15-627-a.wav,bus,barcelona-15,a
audio/bus-barcelona-15-628-a.wav,bus,barcelona-15,a
audio/bus-barcelona-15-629-a.wav,bus,barcelona-15,a
audio/bus-barcelona-15-630-a.wav,bus,barcelona-15,a
audio/bus-barcelona-15-631-a.wav,bus,barcelona-15,a
audio/bus-barcelona-15-632-a.wav,bus,barcelona-15,a
audio/bus-barcelona-15-633-a.wav,bus,barcelona-15,a
audio/bus-barcelona-15-634-a.wav,bus,barcelona-15,a
audio/bus-barcelona-16-635-a.wav,bus,barcelona-16,a
audio/bus-barcelona-16-636-a.wav,bus,barcelona-16,a
audio/bus-barcelona-16-637-a.wav,bus,barcelona-16,a
audio/bus-barcelona-16-638-a.wav,bus,barcelona-16,a
audio/bus-barcelona-16-639-a.wav,bus,barcelona-16,a
audio/bus-barcelona-16-640-a.wav,bus,barcelona-16,a
audio/bus-barcelona-16-641-a.wav,bus,barcelona-16,a
audio/bus-barcelona-16-642-a.wav,bus,barcelona-16,a
audio/bus-barcelona-16-643-a.wav,bus,barcelona-16,a
audio/bus-barcelona-16-644-a.wav,bus,barcelona-16,a
audio/bus-barcelona-16-645-a.wav,bus,barcelona-16,a
audio/bus-barcelona-16-646-a.wav,bus,barcelona-16,a
audio/bus-barcelona-16-647-a.wav,bus,barcelona-16,a
audio/bus-barcelona-16-648-a.wav,bus,barcelona-16,a
audio/bus-barcelona-16-649-a.wav,bus,barcelona-16,a
audio/bus-barcelona-16-650-a.wav,bus,barcelona-16,a
audio/bus-barcelona-16-651-a.wav,bus,barcelona-16,a
audio/bus-barcelona-16-652-a.wav,bus,barcelona-16,a
audio/bus-barcelona-16-653-a.wav,bus,barcelona-16,a
audio/bus-barcelona-16-654-a.wav,bus,barcelona-16,a
audio/bus-barcelona-16-655-a.wav,bus,barcelona-16,a
audio/bus-barcelona-16-656-a.wav,bus,barcelona-16,a
audio/bus-barcelona-16-657-a.wav,bus,barcelona-16,a
audio/bus-barcelona-16-658-a.wav,bus,barcelona-16,a
audio/bus-barcelona-16-659-a.wav,bus,barcelona-16,a
audio/bus-barcelona-16-660-a.wav,bus,barcelona-16,a
audio/bus-barcelona-16-661-a.wav,bus,barcelona-16,a
audio/bus-barcelona-16-662-a.wav,bus,barcelona-16,a
audio/bus-barcelona-16-663-a.wav,bus,barcelona-16,a
audio/bus-barcelona-16-664-a.wav,bus,barcelona-16,a
audio/bus-barcelona-16-665-a.wav,bus,barcelona-16,a
audio/bus-barcelona-16-666-a.wav,bus,barcelona-16,a
audio/bus-barcelona-16-667-a.wav,bus,barcelona-16,a
audio/bus-barcelona-16-668-a.wav,bus,barcelona-16,a
audio/bus-barcelona-16-669-a.wav,bus,barcelona-16,a
audio/bus-barcelona-16-670-a.wav,bus,barcelona-16,a
audio/bus-helsinki-19-743-a.wav,bus,helsinki-19,a
audio/bus-helsinki-19-744-a.wav,bus,helsinki-19,a
audio/bus-helsinki-19-745-a.wav,bus,helsinki-19,a
audio/bus-helsinki-19-746-a.wav,bus,helsinki-19,a
audio/bus-helsinki-19-747-a.wav,bus,helsinki-19,a
audio/bus-helsinki-19-748-a.wav,bus,helsinki-19,a
audio/bus-helsinki-19-749-a.wav,bus,helsinki-19,a
audio/bus-helsinki-19-750-a.wav,bus,helsinki-19,a
audio/bus-helsinki-19-751-a.wav,bus,helsinki-19,a
audio/bus-helsinki-19-752-a.wav,bus,helsinki-19,a
audio/bus-helsinki-19-753-a.wav,bus,helsinki-19,a
audio/bus-helsinki-19-754-a.wav,bus,helsinki-19,a
audio/bus-helsinki-19-755-a.wav,bus,helsinki-19,a
audio/bus-helsinki-19-756-a.wav,bus,helsinki-19,a
audio/bus-helsinki-19-757-a.wav,bus,helsinki-19,a
audio/bus-helsinki-19-758-a.wav,bus,helsinki-19,a
audio/bus-helsinki-19-759-a.wav,bus,helsinki-19,a
audio/bus-helsinki-19-760-a.wav,bus,helsinki-19,a
audio/bus-helsinki-19-761-a.wav,bus,helsinki-19,a
audio/bus-helsinki-19-762-a.wav,bus,helsinki-19,a
audio/bus-helsinki-19-763-a.wav,bus,helsinki-19,a
audio/bus-helsinki-19-764-a.wav,bus,helsinki-19,a
audio/bus-helsinki-19-765-a.wav,bus,helsinki-19,a
audio/bus-helsinki-19-766-a.wav,bus,helsinki-19,a
audio/bus-helsinki-19-767-a.wav,bus,helsinki-19,a
audio/bus-helsinki-19-768-a.wav,bus,helsinki-19,a
audio/bus-helsinki-19-769-a.wav,bus,helsinki-19,a
audio/bus-helsinki-19-770-a.wav,bus,helsinki-19,a
audio/bus-helsinki-19-771-a.wav,bus,helsinki-19,a
audio/bus-helsinki-19-772-a.wav,bus,helsinki-19,a
audio/bus-helsinki-19-773-a.wav,bus,helsinki-19,a
audio/bus-helsinki-19-774-a.wav,bus,helsinki-19,a
audio/bus-helsinki-19-775-a.wav,bus,helsinki-19,a
audio/bus-helsinki-19-776-a.wav,bus,helsinki-19,a
audio/bus-helsinki-19-777-a.wav,bus,helsinki-19,a
audio/bus-helsinki-19-778-a.wav,bus,helsinki-19,a
audio/bus-helsinki-19-779-a.wav,bus,helsinki-19,a
audio/bus-helsinki-20-780-a.wav,bus,helsinki-20,a
audio/bus-helsinki-20-781-a.wav,bus,helsinki-20,a
audio/bus-helsinki-20-782-a.wav,bus,helsinki-20,a
audio/bus-helsinki-20-783-a.wav,bus,helsinki-20,a
audio/bus-helsinki-20-784-a.wav,bus,helsinki-20,a
audio/bus-helsinki-20-785-a.wav,bus,helsinki-20,a
audio/bus-helsinki-20-786-a.wav,bus,helsinki-20,a
audio/bus-helsinki-20-787-a.wav,bus,helsinki-20,a
audio/bus-helsinki-20-788-a.wav,bus,helsinki-20,a
audio/bus-helsinki-20-789-a.wav,bus,helsinki-20,a
audio/bus-helsinki-20-790-a.wav,bus,helsinki-20,a
audio/bus-helsinki-20-791-a.wav,bus,helsinki-20,a
audio/bus-helsinki-20-792-a.wav,bus,helsinki-20,a
audio/bus-helsinki-20-793-a.wav,bus,helsinki-20,a
audio/bus-helsinki-20-794-a.wav,bus,helsinki-20,a
audio/bus-helsinki-20-795-a.wav,bus,helsinki-20,a
audio/bus-helsinki-20-796-a.wav,bus,helsinki-20,a
audio/bus-helsinki-20-797-a.wav,bus,helsinki-20,a
audio/bus-helsinki-20-798-a.wav,bus,helsinki-20,a
audio/bus-helsinki-20-799-a.wav,bus,helsinki-20,a
audio/bus-helsinki-20-800-a.wav,bus,helsinki-20,a
audio/bus-helsinki-20-801-a.wav,bus,helsinki-20,a
audio/bus-helsinki-20-802-a.wav,bus,helsinki-20,a
audio/bus-helsinki-20-803-a.wav,bus,helsinki-20,a
audio/bus-helsinki-20-804-a.wav,bus,helsinki-20,a
audio/bus-helsinki-20-805-a.wav,bus,helsinki-20,a
audio/bus-helsinki-20-806-a.wav,bus,helsinki-20,a
audio/bus-london-21-807-a.wav,bus,london-21,a
audio/bus-london-21-808-a.wav,bus,london-21,a
audio/bus-london-21-809-a.wav,bus,london-21,a
audio/bus-london-21-810-a.wav,bus,london-21,a
audio/bus-london-21-811-a.wav,bus,london-21,a
audio/bus-london-21-812-a.wav,bus,london-21,a
audio/bus-london-21-813-a.wav,bus,london-21,a
audio/bus-london-21-814-a.wav,bus,london-21,a
audio/bus-london-21-815-a.wav,bus,london-21,a
audio/bus-london-21-816-a.wav,bus,london-21,a
audio/bus-london-21-817-a.wav,bus,london-21,a
audio/bus-london-21-818-a.wav,bus,london-21,a
audio/bus-london-21-819-a.wav,bus,london-21,a
audio/bus-london-21-820-a.wav,bus,london-21,a
audio/bus-london-21-821-a.wav,bus,london-21,a
audio/bus-london-21-822-a.wav,bus,london-21,a
audio/bus-london-21-823-a.wav,bus,london-21,a
audio/bus-london-21-824-a.wav,bus,london-21,a
audio/bus-london-21-825-a.wav,bus,london-21,a
audio/bus-london-21-826-a.wav,bus,london-21,a
audio/bus-london-22-827-a.wav,bus,london-22,a
audio/bus-london-22-828-a.wav,bus,london-22,a
audio/bus-london-22-829-a.wav,bus,london-22,a
audio/bus-london-22-830-a.wav,bus,london-22,a
audio/bus-london-22-831-a.wav,bus,london-22,a
audio/bus-london-22-832-a.wav,bus,london-22,a
audio/bus-london-22-833-a.wav,bus,london-22,a
audio/bus-london-22-834-a.wav,bus,london-22,a
audio/bus-london-22-835-a.wav,bus,london-22,a
audio/bus-london-22-836-a.wav,bus,london-22,a
audio/bus-london-22-837-a.wav,bus,london-22,a
audio/bus-london-22-838-a.wav,bus,london-22,a
audio/bus-london-22-839-a.wav,bus,london-22,a
audio/bus-london-22-840-a.wav,bus,london-22,a
audio/bus-london-22-841-a.wav,bus,london-22,a
audio/bus-london-22-842-a.wav,bus,london-22,a
audio/bus-london-22-843-a.wav,bus,london-22,a
audio/bus-london-22-844-a.wav,bus,london-22,a
audio/bus-london-22-845-a.wav,bus,london-22,a
audio/bus-london-22-846-a.wav,bus,london-22,a
audio/bus-london-23-847-a.wav,bus,london-23,a
audio/bus-london-23-848-a.wav,bus,london-23,a
audio/bus-london-23-849-a.wav,bus,london-23,a
audio/bus-london-23-850-a.wav,bus,london-23,a
audio/bus-london-23-851-a.wav,bus,london-23,a
audio/bus-london-23-852-a.wav,bus,london-23,a
audio/bus-london-23-853-a.wav,bus,london-23,a
audio/bus-london-23-854-a.wav,bus,london-23,a
audio/bus-london-23-855-a.wav,bus,london-23,a
audio/bus-london-23-856-a.wav,bus,london-23,a
audio/bus-london-23-857-a.wav,bus,london-23,a
audio/bus-london-23-858-a.wav,bus,london-23,a
audio/bus-london-23-859-a.wav,bus,london-23,a
audio/bus-london-25-870-a.wav,bus,london-25,a
audio/bus-london-25-871-a.wav,bus,london-25,a
audio/bus-london-25-872-a.wav,bus,london-25,a
audio/bus-london-25-873-a.wav,bus,london-25,a
audio/bus-london-25-874-a.wav,bus,london-25,a
audio/bus-london-25-875-a.wav,bus,london-25,a
audio/bus-london-25-876-a.wav,bus,london-25,a
audio/bus-london-25-877-a.wav,bus,london-25,a
audio/bus-london-25-878-a.wav,bus,london-25,a
audio/bus-london-25-879-a.wav,bus,london-25,a
audio/bus-london-25-880-a.wav,bus,london-25,a
audio/bus-london-25-881-a.wav,bus,london-25,a
audio/bus-london-25-882-a.wav,bus,london-25,a
audio/bus-london-25-883-a.wav,bus,london-25,a
audio/bus-london-25-884-a.wav,bus,london-25,a
audio/bus-london-25-885-a.wav,bus,london-25,a
audio/bus-london-25-886-a.wav,bus,london-25,a
audio/bus-london-25-887-a.wav,bus,london-25,a
audio/bus-london-25-888-a.wav,bus,london-25,a
audio/bus-london-25-889-a.wav,bus,london-25,a
audio/bus-london-25-890-a.wav,bus,london-25,a
audio/bus-london-25-891-a.wav,bus,london-25,a
audio/bus-london-25-892-a.wav,bus,london-25,a
audio/bus-london-25-893-a.wav,bus,london-25,a
audio/bus-london-25-894-a.wav,bus,london-25,a
audio/bus-london-25-895-a.wav,bus,london-25,a
audio/bus-london-25-896-a.wav,bus,london-25,a
audio/bus-london-25-897-a.wav,bus,london-25,a
audio/bus-london-25-898-a.wav,bus,london-25,a
audio/bus-london-25-899-a.wav,bus,london-25,a
audio/bus-london-25-900-a.wav,bus,london-25,a
audio/bus-london-25-901-a.wav,bus,london-25,a
audio/bus-london-25-902-a.wav,bus,london-25,a
audio/bus-london-25-903-a.wav,bus,london-25,a
audio/bus-london-25-904-a.wav,bus,london-25,a
audio/bus-london-25-905-a.wav,bus,london-25,a
audio/bus-london-25-906-a.wav,bus,london-25,a
audio/bus-london-25-907-a.wav,bus,london-25,a
audio/bus-london-25-908-a.wav,bus,london-25,a
audio/bus-london-25-909-a.wav,bus,london-25,a
audio/bus-london-25-910-a.wav,bus,london-25,a
audio/bus-paris-26-911-a.wav,bus,paris-26,a
audio/bus-paris-26-912-a.wav,bus,paris-26,a
audio/bus-paris-26-913-a.wav,bus,paris-26,a
audio/bus-paris-26-914-a.wav,bus,paris-26,a
audio/bus-paris-26-915-a.wav,bus,paris-26,a
audio/bus-paris-26-916-a.wav,bus,paris-26,a
audio/bus-paris-26-917-a.wav,bus,paris-26,a
audio/bus-paris-26-918-a.wav,bus,paris-26,a
audio/bus-paris-26-919-a.wav,bus,paris-26,a
audio/bus-paris-26-920-a.wav,bus,paris-26,a
audio/bus-paris-26-921-a.wav,bus,paris-26,a
audio/bus-paris-26-922-a.wav,bus,paris-26,a
audio/bus-paris-26-923-a.wav,bus,paris-26,a
audio/bus-paris-26-924-a.wav,bus,paris-26,a
audio/bus-paris-27-925-a.wav,bus,paris-27,a
audio/bus-paris-27-926-a.wav,bus,paris-27,a
audio/bus-paris-27-927-a.wav,bus,paris-27,a
audio/bus-paris-27-928-a.wav,bus,paris-27,a
audio/bus-paris-27-929-a.wav,bus,paris-27,a
audio/bus-paris-27-930-a.wav,bus,paris-27,a
audio/bus-paris-27-931-a.wav,bus,paris-27,a
audio/bus-paris-27-932-a.wav,bus,paris-27,a
audio/bus-paris-27-933-a.wav,bus,paris-27,a
audio/bus-paris-27-934-a.wav,bus,paris-27,a
audio/bus-paris-27-935-a.wav,bus,paris-27,a
audio/bus-paris-27-936-a.wav,bus,paris-27,a
audio/bus-paris-27-937-a.wav,bus,paris-27,a
audio/bus-paris-27-938-a.wav,bus,paris-27,a
audio/bus-paris-29-952-a.wav,bus,paris-29,a
audio/bus-paris-29-953-a.wav,bus,paris-29,a
audio/bus-paris-29-954-a.wav,bus,paris-29,a
audio/bus-paris-29-955-a.wav,bus,paris-29,a
audio/bus-paris-29-956-a.wav,bus,paris-29,a
audio/bus-paris-29-957-a.wav,bus,paris-29,a
audio/bus-paris-29-958-a.wav,bus,paris-29,a
audio/bus-paris-29-959-a.wav,bus,paris-29,a
audio/bus-paris-29-960-a.wav,bus,paris-29,a
audio/bus-paris-29-961-a.wav,bus,paris-29,a
audio/bus-paris-29-962-a.wav,bus,paris-29,a
audio/bus-paris-29-963-a.wav,bus,paris-29,a
audio/bus-paris-29-964-a.wav,bus,paris-29,a
audio/bus-paris-29-965-a.wav,bus,paris-29,a
audio/bus-paris-30-966-a.wav,bus,paris-30,a
audio/bus-paris-30-967-a.wav,bus,paris-30,a
audio/bus-paris-30-968-a.wav,bus,paris-30,a
audio/bus-paris-30-969-a.wav,bus,paris-30,a
audio/bus-paris-30-970-a.wav,bus,paris-30,a
audio/bus-paris-30-971-a.wav,bus,paris-30,a
audio/bus-paris-30-972-a.wav,bus,paris-30,a
audio/bus-paris-30-973-a.wav,bus,paris-30,a
audio/bus-paris-30-974-a.wav,bus,paris-30,a
audio/bus-paris-30-975-a.wav,bus,paris-30,a
audio/bus-paris-30-976-a.wav,bus,paris-30,a
audio/bus-paris-30-977-a.wav,bus,paris-30,a
audio/bus-paris-30-978-a.wav,bus,paris-30,a
audio/bus-paris-31-979-a.wav,bus,paris-31,a
audio/bus-paris-31-980-a.wav,bus,paris-31,a
audio/bus-paris-31-981-a.wav,bus,paris-31,a
audio/bus-paris-31-982-a.wav,bus,paris-31,a
audio/bus-paris-31-983-a.wav,bus,paris-31,a
audio/bus-paris-31-984-a.wav,bus,paris-31,a
audio/bus-paris-31-985-a.wav,bus,paris-31,a
audio/bus-paris-31-986-a.wav,bus,paris-31,a
audio/bus-paris-31-987-a.wav,bus,paris-31,a
audio/bus-paris-31-988-a.wav,bus,paris-31,a
audio/bus-paris-31-989-a.wav,bus,paris-31,a
audio/bus-paris-31-990-a.wav,bus,paris-31,a
audio/bus-paris-31-991-a.wav,bus,paris-31,a
audio/bus-paris-32-992-a.wav,bus,paris-32,a
audio/bus-paris-32-993-a.wav,bus,paris-32,a
audio/bus-paris-32-994-a.wav,bus,paris-32,a
audio/bus-paris-32-995-a.wav,bus,paris-32,a
audio/bus-paris-32-996-a.wav,bus,paris-32,a
audio/bus-paris-32-997-a.wav,bus,paris-32,a
audio/bus-paris-32-998-a.wav,bus,paris-32,a
audio/bus-paris-32-999-a.wav,bus,paris-32,a
audio/bus-paris-32-1000-a.wav,bus,paris-32,a
audio/bus-paris-32-1001-a.wav,bus,paris-32,a
audio/bus-paris-32-1002-a.wav,bus,paris-32,a
audio/bus-paris-32-1003-a.wav,bus,paris-32,a
audio/bus-paris-32-1004-a.wav,bus,paris-32,a
audio/bus-paris-33-1005-a.wav,bus,paris-33,a
audio/bus-paris-33-1006-a.wav,bus,paris-33,a
audio/bus-paris-33-1007-a.wav,bus,paris-33,a
audio/bus-paris-33-1008-a.wav,bus,paris-33,a
audio/bus-paris-33-1009-a.wav,bus,paris-33,a
audio/bus-paris-33-1010-a.wav,bus,paris-33,a
audio/bus-paris-33-1011-a.wav,bus,paris-33,a
audio/bus-paris-33-1012-a.wav,bus,paris-33,a
audio/bus-paris-33-1013-a.wav,bus,paris-33,a
audio/bus-paris-33-1014-a.wav,bus,paris-33,a
audio/bus-paris-33-1015-a.wav,bus,paris-33,a
audio/bus-paris-33-1016-a.wav,bus,paris-33,a
audio/bus-stockholm-34-1017-a.wav,bus,stockholm-34,a
audio/bus-stockholm-34-1018-a.wav,bus,stockholm-34,a
audio/bus-stockholm-34-1019-a.wav,bus,stockholm-34,a
audio/bus-stockholm-34-1020-a.wav,bus,stockholm-34,a
audio/bus-stockholm-34-1021-a.wav,bus,stockholm-34,a
audio/bus-stockholm-34-1022-a.wav,bus,stockholm-34,a
audio/bus-stockholm-34-1023-a.wav,bus,stockholm-34,a
audio/bus-stockholm-34-1024-a.wav,bus,stockholm-34,a
audio/bus-stockholm-34-1025-a.wav,bus,stockholm-34,a
audio/bus-stockholm-34-1026-a.wav,bus,stockholm-34,a
audio/bus-stockholm-34-1027-a.wav,bus,stockholm-34,a
audio/bus-stockholm-34-1028-a.wav,bus,stockholm-34,a
audio/bus-stockholm-34-1029-a.wav,bus,stockholm-34,a
audio/bus-stockholm-34-1030-a.wav,bus,stockholm-34,a
audio/bus-stockholm-34-1031-a.wav,bus,stockholm-34,a
audio/bus-stockholm-34-1032-a.wav,bus,stockholm-34,a
audio/bus-stockholm-34-1033-a.wav,bus,stockholm-34,a
audio/bus-stockholm-34-1034-a.wav,bus,stockholm-34,a
audio/bus-stockholm-34-1035-a.wav,bus,stockholm-34,a
audio/bus-stockholm-34-1036-a.wav,bus,stockholm-34,a
audio/bus-stockholm-34-1037-a.wav,bus,stockholm-34,a
audio/bus-stockholm-34-1038-a.wav,bus,stockholm-34,a
audio/bus-stockholm-34-1039-a.wav,bus,stockholm-34,a
audio/bus-stockholm-34-1040-a.wav,bus,stockholm-34,a
audio/bus-stockholm-35-1041-a.wav,bus,stockholm-35,a
audio/bus-stockholm-35-1042-a.wav,bus,stockholm-35,a
audio/bus-stockholm-35-1043-a.wav,bus,stockholm-35,a
audio/bus-stockholm-35-1044-a.wav,bus,stockholm-35,a
audio/bus-stockholm-35-1045-a.wav,bus,stockholm-35,a
audio/bus-stockholm-35-1046-a.wav,bus,stockholm-35,a
audio/bus-stockholm-35-1047-a.wav,bus,stockholm-35,a
audio/bus-stockholm-35-1048-a.wav,bus,stockholm-35,a
audio/bus-stockholm-35-1049-a.wav,bus,stockholm-35,a
audio/bus-stockholm-35-1050-a.wav,bus,stockholm-35,a
audio/bus-stockholm-35-1051-a.wav,bus,stockholm-35,a
audio/bus-stockholm-35-1052-a.wav,bus,stockholm-35,a
audio/bus-stockholm-35-1053-a.wav,bus,stockholm-35,a
audio/bus-stockholm-35-1054-a.wav,bus,stockholm-35,a
audio/bus-stockholm-35-1055-a.wav,bus,stockholm-35,a
audio/bus-stockholm-35-1056-a.wav,bus,stockholm-35,a
audio/bus-stockholm-35-1057-a.wav,bus,stockholm-35,a
audio/bus-stockholm-35-1058-a.wav,bus,stockholm-35,a
audio/bus-stockholm-35-1059-a.wav,bus,stockholm-35,a
audio/bus-stockholm-35-1060-a.wav,bus,stockholm-35,a
audio/bus-stockholm-35-1061-a.wav,bus,stockholm-35,a
audio/bus-stockholm-35-1062-a.wav,bus,stockholm-35,a
audio/bus-stockholm-35-1063-a.wav,bus,stockholm-35,a
audio/bus-stockholm-35-1064-a.wav,bus,stockholm-35,a
audio/bus-stockholm-37-1089-a.wav,bus,stockholm-37,a
audio/bus-stockholm-37-1090-a.wav,bus,stockholm-37,a
audio/bus-stockholm-37-1091-a.wav,bus,stockholm-37,a
audio/bus-stockholm-37-1092-a.wav,bus,stockholm-37,a
audio/bus-stockholm-37-1093-a.wav,bus,stockholm-37,a
audio/bus-stockholm-37-1094-a.wav,bus,stockholm-37,a
audio/bus-stockholm-37-1095-a.wav,bus,stockholm-37,a
audio/bus-stockholm-37-1096-a.wav,bus,stockholm-37,a
audio/bus-stockholm-37-1097-a.wav,bus,stockholm-37,a
audio/bus-stockholm-37-1098-a.wav,bus,stockholm-37,a
audio/bus-stockholm-37-1099-a.wav,bus,stockholm-37,a
audio/bus-stockholm-37-1100-a.wav,bus,stockholm-37,a
audio/bus-stockholm-37-1101-a.wav,bus,stockholm-37,a
audio/bus-stockholm-37-1102-a.wav,bus,stockholm-37,a
audio/bus-stockholm-37-1103-a.wav,bus,stockholm-37,a
audio/bus-stockholm-37-1104-a.wav,bus,stockholm-37,a
audio/bus-stockholm-37-1105-a.wav,bus,stockholm-37,a
audio/bus-stockholm-37-1106-a.wav,bus,stockholm-37,a
audio/bus-stockholm-37-1107-a.wav,bus,stockholm-37,a
audio/bus-stockholm-37-1108-a.wav,bus,stockholm-37,a
audio/bus-stockholm-37-1109-a.wav,bus,stockholm-37,a
audio/bus-stockholm-37-1110-a.wav,bus,stockholm-37,a
audio/bus-stockholm-37-1111-a.wav,bus,stockholm-37,a
audio/bus-stockholm-37-1112-a.wav,bus,stockholm-37,a
audio/bus-vienna-39-1149-a.wav,bus,vienna-39,a
audio/bus-vienna-39-1150-a.wav,bus,vienna-39,a
audio/bus-vienna-39-1151-a.wav,bus,vienna-39,a
audio/bus-vienna-39-1152-a.wav,bus,vienna-39,a
audio/bus-vienna-39-1153-a.wav,bus,vienna-39,a
audio/bus-vienna-39-1154-a.wav,bus,vienna-39,a
audio/bus-vienna-39-1155-a.wav,bus,vienna-39,a
audio/bus-vienna-39-1156-a.wav,bus,vienna-39,a
audio/bus-vienna-39-1157-a.wav,bus,vienna-39,a
audio/bus-vienna-39-1158-a.wav,bus,vienna-39,a
audio/bus-vienna-39-1159-a.wav,bus,vienna-39,a
audio/bus-vienna-39-1160-a.wav,bus,vienna-39,a
audio/bus-vienna-39-1161-a.wav,bus,vienna-39,a
audio/bus-vienna-39-1162-a.wav,bus,vienna-39,a
audio/bus-vienna-39-1163-a.wav,bus,vienna-39,a
audio/bus-vienna-39-1164-a.wav,bus,vienna-39,a
audio/bus-vienna-39-1165-a.wav,bus,vienna-39,a
audio/bus-vienna-39-1166-a.wav,bus,vienna-39,a
audio/bus-vienna-39-1167-a.wav,bus,vienna-39,a
audio/bus-vienna-39-1168-a.wav,bus,vienna-39,a
audio/bus-vienna-39-1169-a.wav,bus,vienna-39,a
audio/bus-vienna-39-1170-a.wav,bus,vienna-39,a
audio/bus-vienna-39-1171-a.wav,bus,vienna-39,a
audio/bus-vienna-39-1172-a.wav,bus,vienna-39,a
audio/bus-vienna-39-1173-a.wav,bus,vienna-39,a
audio/bus-vienna-39-1174-a.wav,bus,vienna-39,a
audio/bus-vienna-39-1175-a.wav,bus,vienna-39,a
audio/bus-vienna-39-1176-a.wav,bus,vienna-39,a
audio/bus-vienna-39-1177-a.wav,bus,vienna-39,a
